x,y
163.54,78.14
163.54,78.14
163.54,78.14
163.54,78.14
163.54,78.14
163.54,78.14
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
151.78,92.83
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
142.25,108.09
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
130.39,114.35
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
129.22,47.5
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
125.22,64.62
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
133.26,93.69
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
144.96,68.97
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
138.89,86.82
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
149.25,123.07
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
91.21,89.71
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
134.1,114.56
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
136.09,81.2
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
124.14,97.24
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
100.34,48.44
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
89.79,43.62
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
100.57,58.52
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
94.32,48.32
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
107.82,59.03
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
93.68,39.86
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
107.84,47.39
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
106.17,51.6
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
15.73,123.92
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
30.69,121.23
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
41.09,122.79
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
12.09,119.41
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
24.65,122.56
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
21.66,123.1
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
25.46,133.92
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
37.55,104.91
